timestamp,time,position,x1,y1,z1,x2,y2,z2
2020-03-25 14:35:53.700386,0.000292,19.991124,0.03141084685921669,-0.00789318885654211,-0.015655525028705597,0.19278042018413544,-5.084634304046631,-1.1196885108947754
2020-03-25 14:35:53.741903,0.041809,20.073392,0.031602174043655396,-0.007912940345704556,-0.015514794737100601,0.1927100569009781,-5.08449125289917,-1.1197007894515991
2020-03-25 14:35:53.782558,0.082464,20.155659999999997,0.031630564481019974,-0.00792775396257639,-0.015346907079219818,0.19286559522151947,-5.084447860717773,-1.119626760482788
2020-03-25 14:35:53.823155,0.123061,20.237927999999997,0.03172437474131584,-0.007820355705916882,-0.01518148835748434,0.1928865760564804,-5.084506034851074,-1.1196699142456055
2020-03-25 14:35:53.863600,0.163506,20.320195999999996,0.031837936490774155,-0.007830231450498104,-0.01517655048519373,0.19289150834083557,-5.084503650665283,-1.119651436805725
2020-03-25 14:35:53.904026,0.203932,20.402463999999995,0.031977418810129166,-0.007816651836037636,-0.015087668783962727,0.19289027154445648,-5.084502220153809,-1.1196848154067993
2020-03-25 14:35:53.944411,0.244317,20.484731999999994,0.032014451920986176,-0.007782086730003357,-0.014874106273055077,0.19289398193359375,-5.084468841552734,-1.119651436805725
2020-03-25 14:35:53.985219,0.285125,20.566999999999993,0.03221071511507034,-0.007701846305280924,-0.014811147935688496,0.1929902583360672,-5.084476470947266,-1.1196205615997314
2020-03-25 14:35:54.025742,0.325648,20.649267999999992,0.032258857041597366,-0.007720363326370716,-0.01482719648629427,0.19300507009029388,-5.084537029266357,-1.1196650266647339
2020-03-25 14:35:54.066426,0.366332,20.73153599999999,0.032357603311538696,-0.007753693964332342,-0.014706218615174294,0.19301123917102814,-5.084497451782227,-1.119619369506836
2020-03-25 14:35:54.106758,0.406664,20.81380399999999,0.03250079229474068,-0.007745052687823772,-0.014587709680199623,0.19296927750110626,-5.08452844619751,-1.119600772857666
2020-03-25 14:35:54.147436,0.447342,20.89607199999999,0.03261064738035202,-0.007654936518520117,-0.01445809006690979,0.19304704666137695,-5.084535598754883,-1.1196489334106445
2020-03-25 14:35:54.188009,0.487915,20.97833999999999,0.03271310031414032,-0.007670984603464603,-0.014471669681370258,0.1929779201745987,-5.084367752075195,-1.1194995641708374
2020-03-25 14:35:54.229239,0.529145,21.060607999999988,0.03279456868767738,-0.007709253113716841,-0.01448154542595148,0.19303840398788452,-5.084485054016113,-1.119642734527588
2020-03-25 14:35:54.269663,0.569569,21.142875999999987,0.03282048925757408,-0.0076166680082678795,-0.014306250959634781,0.19303716719150543,-5.0844221115112305,-1.1195859909057617
2020-03-25 14:35:54.310131,0.610037,21.225143999999986,0.032966144382953644,-0.007670984603464603,-0.014296375215053558,0.19300754368305206,-5.084428310394287,-1.1195181608200073
2020-03-25 14:35:54.350792,0.650698,21.307411999999985,0.03302539512515068,-0.0076166680082678795,-0.014303782023489475,0.19308653473854065,-5.084439277648926,-1.1196353435516357
2020-03-25 14:35:54.391482,0.691388,21.389679999999984,0.033113036304712296,-0.007606792263686657,-0.014251934364438057,0.19303469359874725,-5.084375381469727,-1.1195539236068726
2020-03-25 14:35:54.431891,0.731797,21.471947999999983,0.03323770686984062,-0.007601854391396046,-0.014150707982480526,0.19308531284332275,-5.084488868713379,-1.119626760482788
2020-03-25 14:35:54.472508,0.772414,21.554215999999983,0.033275969326496124,-0.007622840348631144,-0.014143301174044609,0.19301742315292358,-5.084482669830322,-1.1195675134658813
2020-03-25 14:35:54.513092,0.812998,21.63648399999998,0.03339076787233353,-0.007487048860639334,-0.014113673940300941,0.19301247596740723,-5.084493637084961,-1.119573712348938
2020-03-25 14:35:54.554028,0.853934,21.71875199999998,0.03342656418681145,-0.007627778220921755,-0.014161817729473114,0.19317665696144104,-5.084592342376709,-1.1196069717407227
2020-03-25 14:35:54.597990,0.897896,21.80101999999998,0.033549997955560684,-0.007517910562455654,-0.014102563261985779,0.19308160245418549,-5.084457874298096,-1.1195896863937378
2020-03-25 14:35:54.639069,0.938975,21.88328799999998,0.033619124442338943,-0.0075290207751095295,-0.014026026241481304,0.19299396872520447,-5.084537982940674,-1.1195712089538574
2020-03-25 14:35:54.679475,0.979381,21.965555999999978,0.033662326633930206,-0.007517910562455654,-0.014155645854771137,0.19310753047466278,-5.084577560424805,-1.119598388671875
2020-03-25 14:35:54.719819,1.019725,22.047823999999977,0.033726513385772705,-0.007496924605220556,-0.014098860323429108,0.19303593039512634,-5.084530830383301,-1.1195502281188965
2020-03-25 14:35:54.760432,1.060338,22.130091999999976,0.03384007513523102,-0.0074685318395495415,-0.014006274752318859,0.19310136139392853,-5.084568023681641,-1.119576096534729
2020-03-25 14:35:54.800779,1.100685,22.212359999999975,0.03392154350876808,-0.007405573967844248,-0.014105032198131084,0.19301247596740723,-5.084587574005127,-1.1196082830429077
2020-03-25 14:35:54.841273,1.141179,22.294627999999975,0.033891916275024414,-0.00746359396725893,-0.014116142876446247,0.1929914951324463,-5.084551811218262,-1.1195601224899292
2020-03-25 14:35:54.881545,1.181451,22.376895999999974,0.034036338329315186,-0.007450014818459749,-0.01412972155958414,0.19310753047466278,-5.084665298461914,-1.1196304559707642
2020-03-25 14:35:54.921860,1.221766,22.459163999999973,0.03407830744981766,-0.007417918648570776,-0.014096391387283802,0.19299396872520447,-5.0845417976379395,-1.1195008754730225
2020-03-25 14:35:54.962590,1.262496,22.541431999999972,0.03409929201006889,-0.007416684180498123,-0.014092687517404556,0.19303716719150543,-5.084610939025879,-1.1196341514587402
2020-03-25 14:35:55.003265,1.303171,22.62369999999997,0.03417829051613808,-0.007433966733515263,-0.014191444963216782,0.1928730010986328,-5.084603786468506,-1.1196823120117188
2020-03-25 14:35:55.043453,1.343359,22.70596799999997,0.03432641550898552,-0.007315457798540592,-0.014176631346344948,0.19305814802646637,-5.084556579589844,-1.1195193529129028
2020-03-25 14:35:55.083848,1.383754,22.78823599999997,0.03433135151863098,-0.007330271415412426,-0.0141828041523695,0.19308160245418549,-5.084558963775635,-1.1195896863937378
2020-03-25 14:35:55.124357,1.424263,22.87050399999997,0.03429185226559639,-0.007420387584716082,-0.014201320707798004,0.19298656284809113,-5.084630966186523,-1.1195601224899292
2020-03-25 14:35:55.164827,1.464733,22.952771999999968,0.03440788388252258,-0.0074006360955536366,-0.014327236451208591,0.19293718039989471,-5.084629535675049,-1.119642734527588
2020-03-25 14:35:55.205256,1.505162,23.035039999999967,0.034418992698192596,-0.007303113117814064,-0.014291437342762947,0.19302605092525482,-5.084711074829102,-1.119598388671875
2020-03-25 14:35:55.245653,1.545559,23.117307999999966,0.034516505897045135,-0.007310519926249981,-0.014329705387353897,0.19299642741680145,-5.084655284881592,-1.1195539236068726
2020-03-25 14:35:55.286023,1.585929,23.199575999999965,0.03453502058982849,-0.0073537263087928295,-0.014388959854841232,0.19296927750110626,-5.084585189819336,-1.1196316480636597
2020-03-25 14:35:55.326388,1.626294,23.281843999999964,0.034578222781419754,-0.007290768437087536,-0.014443276450037956,0.19297297298908234,-5.08449125289917,-1.1196069717407227
2020-03-25 14:35:55.366817,1.666723,23.364111999999963,0.034616488963365555,-0.007195714395493269,-0.014455621130764484,0.19295939803123474,-5.084582805633545,-1.1195921897888184
2020-03-25 14:35:55.407286,1.707192,23.446379999999962,0.0346621610224247,-0.0072796582244336605,-0.014466731809079647,0.19301371276378632,-5.084598541259766,-1.1195847988128662
2020-03-25 14:35:55.447589,1.747495,23.52864799999996,0.034584395587444305,-0.007251265458762646,-0.014527220278978348,0.19291003048419952,-5.084671497344971,-1.1196403503417969
2020-03-25 14:35:55.488176,1.788082,23.61091599999996,0.03468191251158714,-0.00724015524610877,-0.014584005810320377,0.1928878128528595,-5.084798812866211,-1.1196032762527466
2020-03-25 14:35:55.528490,1.828396,23.69318399999996,0.03469919040799141,-0.007184604182839394,-0.01467288751155138,0.19292113184928894,-5.084834575653076,-1.119621753692627
2020-03-25 14:35:55.569136,1.869042,23.77545199999996,0.03466463088989258,-0.007243858650326729,-0.014722266234457493,0.19299766421318054,-5.084694862365723,-1.1195205450057983
2020-03-25 14:35:55.609614,1.90952,23.857719999999958,0.03474609926342964,-0.0071648526936769485,-0.014725970104336739,0.19293594360351562,-5.084774017333984,-1.1195045709609985
2020-03-25 14:35:55.650078,1.949984,23.939987999999957,0.03479670733213425,-0.007195714395493269,-0.01474819052964449,0.19293101131916046,-5.084717273712158,-1.119647741317749
2020-03-25 14:35:55.690586,1.990492,24.022255999999956,0.034788064658641815,-0.007092019077390432,-0.01480991393327713,0.19294212758541107,-5.084748268127441,-1.119555115699768
2020-03-25 14:35:55.731015,2.030921,24.104523999999955,0.03473128378391266,-0.007140163332223892,-0.014896326698362827,0.19302482903003693,-5.0848307609558105,-1.1196119785308838
2020-03-25 14:35:55.771367,2.071273,24.186791999999954,0.03479794040322304,-0.0070772054605185986,-0.014914843253791332,0.1929273158311844,-5.084718227386475,-1.1195391416549683
2020-03-25 14:35:55.811688,2.111594,24.269059999999953,0.03477448970079422,-0.007048812694847584,-0.015032118186354637,0.19285695254802704,-5.084763050079346,-1.1195884943008423
2020-03-25 14:35:55.852013,2.151919,24.351327999999953,0.03473622351884842,-0.0070981914177536964,-0.015055572614073753,0.19295693933963776,-5.084750652313232,-1.1196094751358032
2020-03-25 14:35:55.892498,2.192404,24.43359599999995,0.03481028601527214,-0.007011778652667999,-0.015183957293629646,0.19291619956493378,-5.084691047668457,-1.1194859743118286
2020-03-25 14:35:55.932909,2.232815,24.51586399999995,0.034758441150188446,-0.007000668440014124,-0.015156798996031284,0.19307419657707214,-5.084721088409424,-1.1196341514587402
2020-03-25 14:35:55.973279,2.273185,24.59813199999995,0.034793004393577576,-0.006998199503868818,-0.015261729247868061,0.19288410246372223,-5.084641933441162,-1.119594693183899
2020-03-25 14:35:56.013526,2.313432,24.68039999999995,0.03478312864899635,-0.006957462057471275,-0.015364189632236958,0.1929507553577423,-5.084666728973389,-1.1196094751358032
2020-03-25 14:35:56.053817,2.353723,24.762667999999948,0.034723877906799316,-0.00693771056830883,-0.015380238182842731,0.19305938482284546,-5.084664344787598,-1.1195698976516724
2020-03-25 14:35:56.094436,2.394342,24.844935999999947,0.03469672426581383,-0.006962399929761887,-0.015428381972014904,0.19303099811077118,-5.084623336791992,-1.119498372077942
2020-03-25 14:35:56.134785,2.434691,24.927203999999946,0.03474115952849388,-0.0068550012074410915,-0.015496278181672096,0.19302235543727875,-5.0847368240356445,-1.1196119785308838
2020-03-25 14:35:56.175326,2.475232,25.009471999999946,0.03467203676700592,-0.006940179504454136,-0.015578987076878548,0.19306062161922455,-5.084630966186523,-1.1196205615997314
2020-03-25 14:35:56.215731,2.515637,25.091739999999945,0.03463500365614891,-0.006945117376744747,-0.01560738030821085,0.1930408775806427,-5.084672927856445,-1.1195032596588135
2020-03-25 14:35:56.256011,2.555917,25.174007999999944,0.03469425439834595,-0.006861173547804356,-0.01570860669016838,0.1930791288614273,-5.084870338439941,-1.1196465492248535
2020-03-25 14:35:56.296204,2.59611,25.256275999999943,0.03457698971033096,-0.006842656526714563,-0.015806129202246666,0.1929643452167511,-5.084665298461914,-1.1196329593658447
2020-03-25 14:35:56.336527,2.636433,25.338543999999942,0.034546129405498505,-0.006859939079731703,-0.01586291566491127,0.19311122596263885,-5.084696292877197,-1.1195650100708008
2020-03-25 14:35:56.376950,2.676856,25.42081199999994,0.034512802958488464,-0.006820436101406813,-0.015883900225162506,0.19310012459754944,-5.0847296714782715,-1.1196353435516357
2020-03-25 14:35:56.417257,2.717163,25.50307999999994,0.03442145884037018,-0.00680191908031702,-0.015965376049280167,0.1930532157421112,-5.084709644317627,-1.1196168661117554
2020-03-25 14:35:56.457642,2.757548,25.58534799999994,0.03434986621141434,-0.006772291846573353,-0.016078947111964226,0.19304580986499786,-5.084838390350342,-1.1196638345718384
2020-03-25 14:35:56.498164,2.79807,25.66761599999994,0.03431777283549309,-0.006843890994787216,-0.01609869860112667,0.19298039376735687,-5.084774017333984,-1.1196205615997314
2020-03-25 14:35:56.538325,2.838231,25.749883999999938,0.0343165397644043,-0.0067710573785007,-0.016106104478240013,0.1931556612253189,-5.08479642868042,-1.1196502447128296
2020-03-25 14:35:56.578826,2.878732,25.832151999999937,0.03424741327762604,-0.006764885038137436,-0.016199924051761627,0.19306926429271698,-5.084885120391846,-1.1196860074996948
2020-03-25 14:35:56.619407,2.919313,25.914419999999936,0.03415853902697563,-0.0068080914206802845,-0.01633571647107601,0.19306062161922455,-5.084694862365723,-1.1196057796478271
