timestamp,time,position,x1,y1,z1,x2,y2,z2,dx1,dy1,dz1,dx2,dy2,dz2
2021-04-12 15:49:14.068267,0.000308,70.04115226337389,0.05989181026816368,0.39799927473068236,-0.1354171961545944,-0.7821113228797912,-3.79638557434082,-1.9672865867614746,2.7013280365924298e-05,0.00010687656902009108,1.875077120724027e-05,1.5050101752160676e-05,1.6728002088829387e-05,1.9753177120389775e-05
2021-04-12 15:49:14.229960,0.162001,69.95884773662492,0.05991871878504753,0.3980535864830017,-0.1351503074169159,-0.782124650478363,-3.796363115310669,-1.9672900438308716,2.020573363135863e-05,0.00022333870434841508,9.535811280005593e-05,2.1217099626926677e-05,2.2458979531654282e-05,1.582603779170555e-05
2021-04-12 15:49:14.383129,0.31517,69.87654320987595,0.05942917093634605,0.3945282459259033,-0.13413631021976472,-0.7821273684501648,-3.796395015716553,-1.9672972440719605,8.601535343214815e-05,0.0006521047518167214,0.00018426292227956764,2.1961893475211296e-05,1.0651180245167657e-05,2.1388913297777123e-05
2021-04-12 15:49:14.521074,0.453115,69.79423868312698,0.05841600447893143,0.3874982953071594,-0.13273173570632935,-0.7821231842041015,-3.7963767051696777,-1.9672690629959106,8.484014167235119e-05,0.0006674410922794133,0.00026356202714728275,2.8625904200138646e-05,8.05417342773013e-06,1.2756931354889454e-05
2021-04-12 15:49:14.657808,0.589849,69.711934156378,0.05704487413167954,0.37874147295951843,-0.1311491459608078,-0.7820923089981079,-3.796377944946289,-1.9672680616378784,9.816247062148326e-05,0.000627336218968699,0.00020156494578000216,9.710057287488144e-06,2.3264317604304374e-05,1.5066794149612412e-05
2021-04-12 15:49:14.794936,0.726977,69.62962962962904,0.05591962859034538,0.37143699526786805,-0.12977419793605804,-0.7820965051651001,-3.7964216232299806,-1.9672675609588623,0.00011737003323706516,0.0008481306197855687,0.0002260277021946729,1.9731935579263348e-05,1.214327404296511e-05,1.2765866730850328e-05
2021-04-12 15:49:15.036035,0.968076,69.54732510288007,0.05410264506936073,0.3596211850643158,-0.12768695652484893,-0.7821108341217041,-3.796427011489868,-1.9672320365905762,0.00021300526964375467,0.0013042641666995726,0.0001144662530057647,8.36945321739967e-06,1.3116229271930947e-05,1.4017658103346403e-05
2021-04-12 15:49:15.206023,1.138064,69.4650205761311,0.053426460921764375,0.3551945090293884,-0.12674259543418884,-0.7821009635925293,-3.7963522911071776,-1.9672382116317748,0.00011172064349291453,0.0007409958563849426,0.0002570742223445143,5.610526671560619e-06,1.2273643955189322e-05,1.3679966929392783e-05
2021-04-12 15:49:15.348217,1.280258,69.38271604938213,0.052075573801994325,0.34660433530807494,-0.12527134865522385,-0.7820550322532653,-3.796362829208374,-1.967234992980957,7.472627488314445e-05,0.0005435579198174893,0.0001952418743167658,9.836831020614294e-06,9.783276237052578e-06,1.1445154697013669e-05
2021-04-12 15:49:15.485026,1.417067,69.30041152263315,0.05111671984195709,0.3400775074958801,-0.12394701391458511,-0.7820649027824402,-3.7964446544647217,-1.9672507762908935,9.854264477119328e-05,0.0006888118576923897,0.00018922111186465314,9.260212601576917e-06,2.035541816716625e-05,8.867030244255486e-06
2021-04-12 15:49:15.621841,1.553882,69.21810699588418,0.04981890991330147,0.33170926570892334,-0.12249651551246643,-0.7820616960525513,-3.7964406490325926,-1.9672663450241088,8.054464855515791e-05,0.0005480928693172423,0.0002226869404214194,9.30666549419173e-06,9.217744519622492e-06,1.898726405913972e-05
2021-04-12 15:49:15.758851,1.690892,69.13580246913521,0.048893384635448456,0.3251812160015106,-0.12101737409830093,-0.7820212006568908,-3.796459197998047,-1.9672075748443603,8.700935128935739e-05,0.000619172664057138,0.00024157146428471278,9.578310262573936e-06,2.2086055348916055e-05,1.2080149689271006e-05
2021-04-12 15:49:15.895891,1.827932,69.05349794238624,0.04763334542512894,0.31692504286766054,-0.11945700645446777,-0.7819799661636353,-3.7964616775512696,-1.967198944091797,8.042644098477286e-05,0.0005226331803052456,0.0002007435432937512,2.0986817601513705e-05,1.6920612079021084e-05,2.8207152867383953e-05
2021-04-12 15:49:16.042768,1.974809,68.97119341563727,0.0467567004263401,0.31053548455238345,-0.11813834756612777,-0.7818592429161072,-3.7964046001434326,-1.9672041416168213,9.860409357945394e-05,0.0006958022179259187,0.00021645404067702843,2.2357006088855314e-05,2.3632465201872233e-05,1.9438370712911854e-05
2021-04-12 15:49:16.195519,2.12756,68.8888888888883,0.045594177395105365,0.30291156768798827,-0.11666834354400635,-0.7817930698394775,-3.796342372894287,-1.967185115814209,7.197084773499474e-05,0.0005683650503869252,0.00021288428393608842,1.568622492747789e-05,1.9199313924071844e-05,1.6681717103379703e-05
2021-04-12 15:49:16.337826,2.269867,68.80658436213933,0.04474765136837959,0.29704093337059023,-0.115342278778553,-0.7817037105560303,-3.79633150100708,-1.9671967029571533,7.10082062871971e-05,0.0005343723199706982,0.00021426148669004445,2.720663657580299e-05,2.0585739963095413e-05,2.408379349660904e-05
2021-04-12 15:49:16.474227,2.406268,68.72427983539036,0.043668077886104585,0.28965944051742554,-0.1139006644487381,-0.7816153168678284,-3.7962767124176025,-1.967224621772766,6.82466664901968e-05,0.00048260429000840816,0.00017846109823882583,1.3646907442102969e-05,1.421736186778791e-05,2.551928494563398e-05
2021-04-12 15:49:16.610794,2.542835,68.64197530864139,0.0428751215338707,0.28400753140449525,-0.112606942653656,-0.7815493822097779,-3.7962337493896485,-1.9672389268875121,7.768576221091244e-05,0.0005731802183816506,0.00018848476915107206,4.65366561127061e-06,2.597398137300533e-05,2.391563920233837e-05
2021-04-12 15:49:16.745936,2.677977,68.55967078189242,0.04183899611234665,0.2767502188682556,-0.11120829135179519,-0.7815528512001038,-3.796148109436035,-1.9672571897506714,6.31199016694929e-05,0.0004625839550066497,0.00017049169277714621,1.2381031130686783e-05,1.1694940454829879e-05,2.249571462763542e-05
2021-04-12 15:49:17.011546,2.943587,68.47736625514345,0.04064487367868423,0.2682664394378662,-0.10918277651071548,-0.7814975500106811,-3.7961458206176757,-1.9672863483428955,0.00018381093777018333,0.0012055075170914226,0.0002140467709055479,1.8103856038343058e-05,1.0721225158262836e-05,3.044298114683603e-06
2021-04-12 15:49:17.186566,3.118607,68.39506172839448,0.04018568992614746,0.26480700969696047,-0.10832259953022003,-0.7815076470375061,-3.796012020111084,-1.9672848463058472,7.581652026928586e-05,0.0005049711345806787,0.00017059564366425417,8.994601194105045e-06,8.558821867809667e-06,1.2688779238790318e-05
2021-04-12 15:49:17.322969,3.25501,68.31275720164551,0.039353729039430616,0.25890355110168456,-0.107082699239254,-0.781489884853363,-3.7959744930267334,-1.9672804355621338,5.465924174684475e-05,0.00047439691292362784,0.00016830301317154406,1.2180058287849828e-05,6.3746547573350534e-06,8.852401897933477e-06
2021-04-12 15:49:17.458807,3.390848,68.23045267489654,0.03855509757995605,0.2530210614204407,-0.10572552531957627,-0.7815488934516907,-3.7960668563842774,-1.967302417755127,5.942754887191468e-05,0.00044389256626794734,0.00017161814677752585,8.771756182050466e-06,1.1835670764733687e-05,6.881786158915755e-06
2021-04-12 15:49:17.595128,3.527169,68.14814814814757,0.037836449593305586,0.2477021872997284,-0.10437600165605546,-0.7815797567367554,-3.7960137844085695,-1.9672616720199585,5.500960633513047e-05,0.0004791542447166046,0.00021078901279409127,6.903722743953727e-06,7.411528283895268e-06,1.3523399406246848e-05
2021-04-12 15:49:17.731797,3.663838,68.0658436213986,0.03699313327670097,0.24145803451538086,-0.10288970470428467,-0.7815548181533813,-3.796072244644165,-1.9672515153884889,5.4524023475669754e-05,0.00041257361819850135,0.000176364447032581,1.2067572337807681e-05,1.1718558145979156e-05,9.531520367047887e-06
2021-04-12 15:49:17.878269,3.81031,67.98353909464963,0.036322873830795285,0.23648626804351808,-0.10157647579908372,-0.7816041946411133,-3.7961016654968263,-1.967259168624878,6.967617245770303e-05,0.0005260358849346998,0.00019426908737298963,1.5894479950002868e-05,1.4728572818758618e-05,1.471662699811219e-05
2021-04-12 15:49:18.029028,3.961069,67.90123456790066,0.03554794117808342,0.23059489727020263,-0.10019041746854782,-0.7816846966743469,-3.7960636138916017,-1.9672547340393067,5.9794789161276444e-05,0.00041562188115947744,0.00017241614343714072,1.0777640600910807e-05,1.9094384189143837e-05,1.7539390423038665e-05
2021-04-12 15:49:18.171947,4.103988,67.81893004115169,0.03497025817632675,0.226255863904953,-0.0989742174744606,-0.7816111087799072,-3.79610390663147,-1.9671969652175902,5.6679195461573194e-05,0.00042399048200088843,0.00018999024495840606,1.408159549904867e-05,2.1936312891571662e-05,1.922719532104845e-05
2021-04-12 15:49:18.308839,4.24088,67.73662551440272,0.034211619198322295,0.22052298486232758,-0.0976128488779068,-0.781571364402771,-3.7961159706115724,-1.9671910285949707,4.238738337584737e-05,0.0003645605318770182,0.0001796512523836231,2.005688839455015e-05,2.1886108735756212e-05,1.556745891993353e-05
2021-04-12 15:49:18.446058,4.378099,67.65432098765375,0.033615173399448396,0.21620912849903107,-0.09642948657274246,-0.781528902053833,-3.7961584091186524,-1.9672145128250123,4.365472894287259e-05,0.000417905994885085,0.0001764212734295748,2.036873006463283e-05,2.3494052769085765e-05,1.3296687733122664e-05
2021-04-12 15:49:18.582782,4.514823,67.57201646090478,0.032956024259328844,0.21086384654045104,-0.0950681135058403,-0.7815022349357605,-3.796148347854614,-1.9672073125839233,4.061108700607356e-05,0.00034185312260353625,0.0001427309957814933,1.965116886273144e-05,1.7943579307485948e-05,2.093453609082822e-05
2021-04-12 15:49:18.719167,4.651208,67.4897119341558,0.032456353306770325,0.20679785311222076,-0.0938679650425911,-0.7814464449882508,-3.796094274520874,-1.9671809196472168,6.492815352619992e-05,0.000400708315638102,0.00017257609799948745,2.802535808143439e-05,2.539412839382688e-05,1.620697882389496e-05
2021-04-12 15:49:19.073625,5.005666,67.40740740740684,0.03155428022146225,0.19993849396705626,-0.09202366918325425,-0.7813350915908813,-3.7960564613342287,-1.9671972036361693,6.24752000667019e-05,0.00046155823549709956,9.18049981221447e-05,2.3129346281632317e-05,2.0031860345088478e-05,6.429826847187765e-06
2021-04-12 15:49:19.245949,5.17799,67.32510288065787,0.03135036379098892,0.19829950332641602,-0.09135409593582153,-0.7812476754188538,-3.795927095413208,-1.9671878337860107,6.307109253944305e-05,0.0004909291031124407,0.00019713554900143522,1.710023913751451e-05,7.2389471770452085e-06,1.750507460830605e-05
2021-04-12 15:49:19.382951,5.314992,67.2427983539089,0.030582095682621,0.1921434909105301,-0.0899974137544632,-0.7812812566757202,-3.7959315299987795,-1.9672068357467651,3.4166041915149063e-05,0.00025421491997360197,0.00011693297929360668,1.867746405818645e-05,1.1239892372223684e-05,1.9104009285901687e-05
2021-04-12 15:49:19.519061,5.451102,67.16049382715993,0.030199443548917772,0.1890867084264755,-0.08894811570644379,-0.7812215328216553,-3.7958776473999025,-1.9671912908554077,3.9607145042628714e-05,0.0003731696939728191,0.00016852667530235983,1.6034483444759207e-05,5.303578286565717e-06,1.4454679626022293e-05
2021-04-12 15:49:19.664313,5.596354,67.07818930041095,0.02960003651678562,0.18409222960472107,-0.08756946176290512,-0.7812049627304077,-3.7958476066589357,-1.967249083518982,3.057433888398321e-05,0.0003195695888128788,0.00014980461404386143,3.976004216866676e-06,1.3460902679616815e-05,1.5526399261780054e-05
2021-04-12 15:49:19.805826,5.737867,66.99588477366198,0.02917245253920555,0.18088659048080444,-0.08645226657390595,-0.7811738729476929,-3.7958367824554444,-1.9672181844711303,3.70252564196084e-05,0.0003630372606556614,0.00017982384732456456,1.4997517897296697e-05,1.1500695435034934e-05,2.076316212589882e-05
2021-04-12 15:49:19.942997,5.875038,66.91358024691301,0.028622420877218245,0.17618909180164338,-0.08513657301664353,-0.7811541080474853,-3.795775270462036,-1.9672349691390991,3.206502076985215e-05,0.0002750541475421062,0.0001341852647436554,9.07736902218364e-06,2.4202818711494873e-05,9.729230947190633e-06
2021-04-12 15:49:20.079783,6.011824,66.83127572016404,0.028217302262783052,0.17294419705867767,-0.08409813642501832,-0.7810968399047852,-3.7957488536834716,-1.9672115325927735,4.5662170847668855e-05,0.00031132499063240806,0.00014832670250925677,1.812245167779376e-05,1.4558237490790248e-05,1.6577914332908737e-05
