timestamp,time,position,x1,y1,z1,x2,y2,z2
2020-03-10 20:13:05.388041,0.241552,50,0.16979771109441288,0.5315480254314303,-3.28528577684733,-3.054197380599095,-6.007921913241678,1.498612742777001
2020-03-10 20:13:05.525434,0.378945,50,0.16985447494043857,0.5314874773290029,-3.2851893621178885,-3.0541819610803085,-6.007757221840359,1.497477579840114
2020-03-10 20:13:05.692535,0.546046,50,0.16986934980370433,0.5316193449865674,-3.285213887472233,-3.054225757984002,-6.0082339619067895,1.4997027226043205
2020-03-10 20:13:05.858184,0.711695,50,0.16981284812001973,0.5315196435084174,-3.285060649593738,-3.054191705122114,-6.009412136224718,1.5045764915004827
2020-03-10 20:13:06.025180,0.878691,50,0.16992448368387023,0.5314818009444003,-3.2848505885661883,-3.05422192874652,-6.01099791919669,1.511083873732468
2020-03-10 20:13:06.221872,1.075383,50,0.1700273425084758,0.531636476725639,-3.2846917435899523,-3.054326024744005,-6.012276793343147,1.5171916635648306
2020-03-10 20:13:06.388273,1.241784,50,0.1699377285812762,0.5315839758672465,-3.2845820177016467,-3.0543411593492884,-6.013241419292248,1.5214246051141236
2020-03-10 20:13:06.525912,1.379423,50,0.1700020609401053,0.5316010050210542,-3.284422363571062,-3.054279025412537,-6.013489453591488,1.5226428849114961
2020-03-10 20:13:06.692975,1.546486,50,0.16995691202562585,0.5315527215568444,-3.284564991270703,-3.054248459891927,-6.012904879462412,1.520495319403525
2020-03-10 20:13:06.858780,1.712291,50,0.16990556240186167,0.5315385647904259,-3.284729580103161,-3.0542314334609832,-6.011646519088178,1.51533522363745
2020-03-10 20:13:07.025837,1.879348,50,0.16997557114529332,0.5315291041494217,-3.284943846454016,-3.0542561867461306,-6.010231729804213,1.5090971391215695
2020-03-10 20:13:07.219702,2.073213,50,0.16999117550376908,0.53157746740217,-3.2851722673077037,-3.0542598108458896,-6.00883934611813,1.5029666437507967
2020-03-10 20:13:07.359226,2.212737,50,0.1698563670686394,0.5315101828674131,-3.2852971278012926,-3.0542106233787183,-6.007992332463099,1.4986584274145254
