time,position,x1,y1,z1,x2,y2,z2
2020-03-06 18:38:05.567688,0.009999999999935838,-1.457887053489685,-2.7127251625061035,1.1069809198379517,-0.004097199533134699,-0.0025084391236305237,-0.0011283038184046745
2020-03-06 18:38:05.609003,0.09249999999993584,-1.458074688911438,-2.7126386165618896,1.1070932149887085,-0.004136702511459589,-0.0024899221025407314,-0.0010616425424814224
2020-03-06 18:38:05.649307,0.17499999999993585,-1.4578241109848022,-2.712846040725708,1.1069796085357666,-0.004114482086151838,-0.0024565914645791054,-0.0011147246696054935
2020-03-06 18:38:05.689625,0.25749999999993584,-1.4578648805618286,-2.7126967906951904,1.106924057006836,-0.004155219532549381,-0.002452888060361147,-0.0010332497768104076
2020-03-06 18:38:05.729758,0.33999999999993585,-1.457790732383728,-2.7128212451934814,1.10697340965271,-0.004067572299391031,-0.0024825152941048145,-0.0011073178611695766
2020-03-06 18:38:05.770107,0.42249999999993587,-1.4578845500946045,-2.712780714035034,1.1069599390029907,-0.004157688468694687,-0.002513376995921135,-0.001071518287062645
2020-03-06 18:38:05.810362,0.5049999999999358,-1.4579105377197266,-2.712705373764038,1.106971025466919,-0.004130530171096325,-0.0025096735917031765,-0.0010690493509173393
2020-03-06 18:38:05.852075,0.5874999999999359,-1.45783269405365,-2.7127139568328857,1.107020378112793,-0.004192253574728966,-0.0024677016772329807,-0.0010604080744087696
2020-03-06 18:38:05.893019,0.6699999999999359,-1.4578969478607178,-2.712679386138916,1.1070055961608887,-0.004082385916262865,-0.002478811889886856,-0.0010616425424814224
2020-03-06 18:38:05.933377,0.7524999999999359,-1.457769751548767,-2.712671995162964,1.1070055961608887,-0.0040996684692800045,-0.0025232527405023575,-0.0010468289256095886
2020-03-06 18:38:05.973542,0.8349999999999359,-1.4579635858535767,-2.712614059448242,1.1069623231887817,-0.004109544213861227,-0.0024911565706133842,-0.00109126977622509
2020-03-06 18:38:06.014108,0.9174999999999359,-1.4577549695968628,-2.712681770324707,1.107041358947754,-0.0040663378313183784,-0.002531894017010927,-0.0010789250954985619
