time,position,x1,y1,z1,x2,y2,z2
2020-03-06 18:54:13.883986,0.009999999999903864,-1.459415316581726,-2.7150373458862305,1.1089102029800415,-0.004130530171096325,-0.002505970187485218,-0.001104848925024271
2020-03-06 18:54:13.924888,0.09249999999990387,-1.4593807458877563,-2.714984178543091,1.1089941263198853,-0.0040589310228824615,-0.002418322954326868,-0.0010295463725924492
2020-03-06 18:54:13.965193,0.17499999999990387,-1.4593535661697388,-2.7151198387145996,1.1088608503341675,-0.004134233575314283,-0.0024615293368697166,-0.0011295382864773273
2020-03-06 18:54:14.005452,0.25749999999990386,-1.4594449996948242,-2.715116262435913,1.1089311838150024,-0.00411077868193388,-0.0025146114639937878,-0.0010604080744087696
2020-03-06 18:54:14.045838,0.3399999999999039,-1.4592437744140625,-2.715045928955078,1.1087965965270996,-0.004088558256626129,-0.002472639549523592,-0.0010974421165883541
2020-03-06 18:54:14.086025,0.4224999999999039,-1.459383249282837,-2.7151730060577393,1.1088101863861084,-0.004097199533134699,-0.0024837497621774673,-0.0010295463725924492
2020-03-06 18:54:14.126229,0.5049999999999039,-1.4594091176986694,-2.7151150703430176,1.1088435649871826,-0.004094730596989393,-0.002531894017010927,-0.001057939138263464
2020-03-06 18:54:14.167877,0.5874999999999039,-1.4592770338058472,-2.715022325515747,1.108912706375122,-0.004070041235536337,-0.0025096735917031765,-0.001030780840665102
2020-03-06 18:54:14.208815,0.6699999999999039,-1.4594005346298218,-2.715095281600952,1.1088534593582153,-0.004098434001207352,-0.002480046357959509,-0.001085097435861826
2020-03-06 18:54:14.249047,0.7524999999999039,-1.459294319152832,-2.715132236480713,1.1088175773620605,-0.004095965065062046,-0.0024960944429039955,-0.0010159672237932682
2020-03-06 18:54:14.289278,0.8349999999999039,-1.4594178199768066,-2.7151408195495605,1.1088546514511108,-0.004123123362660408,-0.002473874017596245,-0.0010542357340455055
2020-03-06 18:54:14.329585,0.917499999999904,-1.4592993259429932,-2.7150533199310303,1.108812689781189,-0.004091027192771435,-0.0025306595489382744,-0.0010801595635712147
2020-03-06 18:54:14.369749,0.999999999999904,-1.4592177867889404,-2.715113878250122,1.1088694334030151,-0.004135468043386936,-0.002472639549523592,-0.001077690627425909
2020-03-06 18:54:14.410195,1.0824999999999039,-1.4593226909637451,-2.7150866985321045,1.1088138818740845,-0.00409349612891674,-0.0025220182724297047,-0.0010270774364471436
2020-03-06 18:54:14.450450,1.164999999999904,-1.4593350887298584,-2.7150793075561523,1.1088435649871826,-0.004152750596404076,-0.0024960944429039955,-0.0010888008400797844
2020-03-06 18:54:14.490850,1.247499999999904,-1.4593721628189087,-2.715022325515747,1.108862042427063,-0.004125592298805714,-0.0025158459320664406,-0.0010455944575369358
2020-03-06 18:54:14.530953,1.329999999999904,-1.4592832326889038,-2.7150521278381348,1.1088484525680542,-0.004105840809643269,-0.0024751084856688976,-0.0011221314780414104
2020-03-06 18:54:14.571403,1.412499999999904,-1.459336280822754,-2.715186595916748,1.1089200973510742,-0.004091027192771435,-0.002519549336284399,-0.001050532329827547
2020-03-06 18:54:14.612008,1.494999999999904,-1.4594141244888306,-2.7150027751922607,1.1088546514511108,-0.004060165490955114,-0.0025294250808656216,-0.0011011455208063126
2020-03-06 18:54:14.652343,1.577499999999904,-1.4593178033828735,-2.7151334285736084,1.108883023262024,-0.0041404059156775475,-0.002459060400724411,-0.001057939138263464
2020-03-06 18:54:14.692758,1.659999999999904,-1.459407925605774,-2.7150001525878906,1.1088348627090454,-0.004087323788553476,-0.0024812808260321617,-0.0010616425424814224
2020-03-06 18:54:14.732936,1.742499999999904,-1.4592092037200928,-2.7151236534118652,1.108858346939087,-0.004120654426515102,-0.0024763429537415504,-0.0010813940316438675
2020-03-06 18:54:14.773301,1.824999999999904,-1.4593894481658936,-2.715043306350708,1.1088311672210693,-0.004114482086151838,-0.0025220182724297047,-0.0010530012659728527
2020-03-06 18:54:14.813596,1.907499999999904,-1.4594202041625977,-2.715043306350708,1.1088361740112305,-0.004131764639168978,-0.0024775774218142033,-0.001038187649101019
2020-03-06 18:54:14.853687,1.989999999999904,-1.4592387676239014,-2.7150940895080566,1.1089088916778564,-0.004091027192771435,-0.002505970187485218,-0.0010184361599385738
2020-03-06 18:54:14.893743,2.072499999999904,-1.459333896636963,-2.715022325515747,1.108767032623291,-0.0040860893204808235,-0.0024899221025407314,-0.0010357187129557133
2020-03-06 18:54:14.933923,2.154999999999904,-1.4592783451080322,-2.7151100635528564,1.1088805198669434,-0.004108309745788574,-0.002498563379049301,-0.0010937387123703957
2020-03-06 18:54:14.973945,2.237499999999904,-1.4594449996948242,-2.7150261402130127,1.108812689781189,-0.004108309745788574,-0.0024689361453056335,-0.0010604080744087696
2020-03-06 18:54:15.014270,2.319999999999904,-1.4592708349227905,-2.715059518814087,1.1088706254959106,-0.004108309745788574,-0.0024948599748313427,-0.001057939138263464
2020-03-06 18:54:15.054319,2.402499999999904,-1.4593017101287842,-2.715027332305908,1.1088274717330933,-0.004083620384335518,-0.0025010323151946068,-0.0010702838189899921
2020-03-06 18:54:15.094615,2.484999999999904,-1.4594906568527222,-2.71506929397583,1.1087781190872192,-0.004065103363245726,-0.002520783804357052,-0.0010530012659728527
2020-03-06 18:54:15.135164,2.567499999999904,-1.459298014640808,-2.715012550354004,1.108767032623291,-0.004109544213861227,-0.0025146114639937878,-0.0010591736063361168
2020-03-06 18:54:15.175612,2.649999999999904,-1.4593943357467651,-2.71506929397583,1.1088608503341675,-0.004089792724698782,-0.0025035012513399124,-0.0010863319039344788
2020-03-06 18:54:15.215804,2.732499999999904,-1.4592251777648926,-2.715116262435913,1.1088385581970215,-0.004109544213861227,-0.0024948599748313427,-0.001085097435861826
2020-03-06 18:54:15.256125,2.814999999999904,-1.4594190120697021,-2.7150533199310303,1.1088323593139648,-0.004125592298805714,-0.0024886876344680786,-0.001057939138263464
2020-03-06 18:54:15.296250,2.897499999999904,-1.459460973739624,-2.7150261402130127,1.1087855100631714,-0.00411941995844245,-0.0025010323151946068,-0.0011060833930969238
2020-03-06 18:54:15.336415,2.979999999999904,-1.459333896636963,-2.7150630950927734,1.1088966131210327,-0.004147812724113464,-0.0024886876344680786,-0.0010455944575369358
2020-03-06 18:54:15.376684,3.062499999999904,-1.4593473672866821,-2.7151038646698,1.108837366104126,-0.0040663378313183784,-0.0025504110381007195,-0.0010357187129557133
2020-03-06 18:54:15.416961,3.144999999999904,-1.459383249282837,-2.7150766849517822,1.1088249683380127,-0.004079916980117559,-0.0025146114639937878,-0.0010554702021181583
2020-03-06 18:54:15.457310,3.227499999999904,-1.459385633468628,-2.7149581909179688,1.1088422536849976,-0.004104606341570616,-0.0024553569965064526,-0.0010517667979001999
2020-03-06 18:54:15.497522,3.309999999999904,-1.4594054222106934,-2.715167999267578,1.1088039875030518,-0.004087323788553476,-0.002498563379049301,-0.0010332497768104076
2020-03-06 18:54:15.537773,3.392499999999904,-1.4592708349227905,-2.7150533199310303,1.1088212728500366,-0.004139171447604895,-0.0024948599748313427,-0.0010344842448830605
2020-03-06 18:54:15.577927,3.474999999999904,-1.4594042301177979,-2.7150161266326904,1.1087793111801147,-0.004081151448190212,-0.0024677016772329807,-0.0010394221171736717
2020-03-06 18:54:15.618089,3.557499999999904,-1.4593079090118408,-2.7150323390960693,1.1087830066680908,-0.004084854852408171,-0.0024775774218142033,-0.0010431255213916302
2020-03-06 18:54:15.658406,3.639999999999904,-1.4593819379806519,-2.7150583267211914,1.1088311672210693,-0.004136702511459589,-0.0025146114639937878,-0.0010653459466993809
2020-03-06 18:54:15.698496,3.722499999999904,-1.4593214988708496,-2.714980363845825,1.10883367061615,-0.004097199533134699,-0.00248498423025012,-0.0010320153087377548
2020-03-06 18:54:15.738545,3.8049999999999042,-1.4593424797058105,-2.715121269226074,1.1088286638259888,-0.004134233575314283,-0.0024763429537415504,-0.001050532329827547
2020-03-06 18:54:15.778798,3.8874999999999043,-1.4594683647155762,-2.715001344680786,1.1087843179702759,-0.004077448043972254,-0.0024837497621774673,-0.0010492978617548943
2020-03-06 18:54:15.819638,3.9699999999999043,-1.4592708349227905,-2.715012550354004,1.1088645458221436,-0.004095965065062046,-0.002465232741087675,-0.0010320153087377548
2020-03-06 18:54:15.859822,4.052499999999904,-1.4594388008117676,-2.7151594161987305,1.108811378479004,-0.0041539850644767284,-0.0025232527405023575,-0.001030780840665102
