time,position,x1,y1,z1,x2,y2,z2
2020-03-06 18:37:40.040834,0.009999999999967812,-1.458003044128418,-2.7126646041870117,1.1070685386657715,-0.004114482086151838,-0.0024837497621774673,-0.001036953181028366
2020-03-06 18:37:40.082361,0.09249999999996782,-1.4580944776535034,-2.7125484943389893,1.1069858074188232,-0.0041465782560408115,-0.0025146114639937878,-0.0010591736063361168
2020-03-06 18:37:40.122807,0.17499999999996782,-1.4577512741088867,-2.712736129760742,1.106974720954895,-0.004091027192771435,-0.0024960944429039955,-0.0010492978617548943
2020-03-06 18:37:40.163367,0.2574999999999678,-1.4579302072525024,-2.7125930786132812,1.1068302392959595,-0.004114482086151838,-0.0025306595489382744,-0.001111021265387535
2020-03-06 18:37:40.203825,0.33999999999996783,-1.4578216075897217,-2.712651014328003,1.1069895029067993,-0.004078682512044907,-0.0025146114639937878,-0.0010665804147720337
2020-03-06 18:37:40.244296,0.42249999999996785,-1.457862377166748,-2.7127041816711426,1.1069179773330688,-0.00411077868193388,-0.0025096735917031765,-0.0010727527551352978
2020-03-06 18:37:40.284563,0.5049999999999678,-1.458006739616394,-2.7126312255859375,1.1069203615188599,-0.004078682512044907,-0.0025010323151946068,-0.0010073259472846985
2020-03-06 18:37:40.326460,0.5874999999999678,-1.4579660892486572,-2.7126362323760986,1.106999397277832,-0.004084854852408171,-0.002560286782681942,-0.001104848925024271
2020-03-06 18:37:40.367718,0.6699999999999678,-1.4580154418945312,-2.7125954627990723,1.1069179773330688,-0.004051524214446545,-0.0025491765700280666,-0.0009912778623402119
2020-03-06 18:37:40.407929,0.7524999999999679,-1.457862377166748,-2.7128028869628906,1.106906771659851,-0.004115716554224491,-0.0025109080597758293,-0.0010604080744087696
2020-03-06 18:37:40.448430,0.8349999999999679,-1.4578648805618286,-2.712653398513794,1.1069611310958862,-0.004116951022297144,-0.002520783804357052,-0.0010530012659728527
2020-03-06 18:37:40.488671,0.9174999999999679,-1.4580364227294922,-2.712562084197998,1.106971025466919,-0.004136702511459589,-0.002561521250754595,-0.0010789250954985619
2020-03-06 18:37:40.528979,0.9999999999999679,-1.4580166339874268,-2.712671995162964,1.1070462465286255,-0.004134233575314283,-0.0025244872085750103,-0.0010789250954985619
